names	x.pos	y.pos	color	S.name	S.annotation	S.mapman	S.cluster	S.direct/indirect	S.TF/Other	S.UP	S.DOWN	T.name	T.annotation	T.mapman	T.cluster	T.direct/indirect	T.TF/Other	T.UP	T.DOWN	NAC002	AtbZIP52	PIF3	MYB3	ZAT10	ERF055	VIP1	ERF014	NAC018	NAP	ANAC032	RGA	ATHB_21	ATHB_6	SVP	ABI5	IBH1	BRC1	ERF035	GBF2	PDF2	HSFB2B	TCX2	WRKY18	ABF3	ATHB_40	ZAT6	DREB2A	AtMYB56	ERF003	ORE1	HAT2	SPCH	OBP4	NAC102	ATHB_53	HEC1	indegree	outdegree	transitivity	closeness	betweenness	eccentricity
AT1G70940	1753.41581010353	-750.903442382813	#3399FF									PIN3	Auxin efflux carrier component 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9S7Z8]	hormone metabolism.auxin.signal transduction	-- | 2C | 3C | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	1	1	0	1	1	15	0	0.723809523809524	0.001074113856069	0	3
AT2G22430	939.8427734375	-1018.14685058594	#9900FF	ATHB-6	Homeobox-leucine zipper protein ATHB-6 [Source:UniProtKB/Swiss-Prot;Acc:P46668]	RNA.regulation of transcription.HB,Homeobox transcription factor family	-- | 2B | -- | -- | -- | -- | -- | -- | --	Direct	Homeobox	NO	YES	ATHB-6	Homeobox-leucine zipper protein ATHB-6 [Source:UniProtKB/Swiss-Prot;Acc:P46668]	RNA.regulation of transcription.HB,Homeobox transcription factor family	-- | 2B | -- | -- | -- | -- | -- | -- | --	Direct	Homeobox	NO	YES	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	1	1	14	585	0.022712310730744	0.417414721723519	0.00379664940118	3
AT2G22850	-195.642471313477	469.249887897869	#9900FF									AtbZIP6	basic leucine-zipper 6 [Source:TAIR;Acc:AT2G22850]	RNA.regulation of transcription.bZIP transcription factor family	-- | -- | -- | -- | 5C | -- | -- | -- | --	Direct	bZIP	NO	NO	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	11	0	0.781818181818182	0.001074113856069	0	3
AT3G13120	-1983.96199564705	-230.262725830078	#3399FF									RPS10	30S ribosomal protein S10, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LK61]	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.30S subunit.S10	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	10	0	0.622222222222222	0.001074113856069	0	3
AT3G14067	1184.19864701759	-686.166198730469	#FF0033									AT3G14067	Subtilase family protein [Source:TAIR;Acc:AT3G14067]	protein.degradation.subtilases	-- | 2C | -- | -- | -- | -- | -- | -- | --	Direct	Other	NO	NO	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	12	0	0.909090909090909	0.001074113856069	0	3
AT3G15450	807.394462344917	-1831.44299316406	#3399FF									AT3G15450	Aluminium induced protein with YGL and LRDR motifs [Source:TAIR;Acc:AT3G15450]	hormone metabolism.auxin.induced-regulated-responsive-activated	1C | -- | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	0.5	0.001074113856069	0	3
AT3G63190	-1903.95869974862	-230.262725830078	#3399FF									RRF	Ribosome-recycling factor, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M1X0]	cell.division	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	8	0	0.785714285714286	0.001074113856069	0	3
AT4G13010	683.896646931072	869.578979492188	#3399FF									AT4G13010	Putative quinone-oxidoreductase homolog, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SV68]	misc.oxidases - copper, flavone etc	-- | -- | -- | 4C | -- | -- | -- | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	9	0	0.888888888888889	0.001074113856069	0	3
AT4G15550	1159.10506874417	756.796203613281	#3399FF									UGT75D1	UDP-glycosyltransferase 75D1 [Source:UniProtKB/Swiss-Prot;Acc:O23406]	misc.UDP glucosyl and glucoronyl transferases	-- | -- | -- | 4B | -- | -- | -- | -- | --	Indirect	Other	NO	NO	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	1	1	14	0	0.78021978021978	0.001074113856069	0	3
AT4G29190	813.555167911323	-1474.96362304688	#FF0033									AT4G29190	Zinc finger CCCH domain-containing protein 49 [Source:UniProtKB/Swiss-Prot;Acc:Q9M0G2]	RNA.regulation of transcription.C3H zinc finger family	1C | -- | -- | -- | -- | -- | -- | -- | --	Direct	Other	NO	YES	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	11	0	0.836363636363636	0.001074113856069	0	3
AT4G29700	-195.364511921306	-1446.279296875	#FF0033									AT4G29700	Alkaline-phosphatase-like family protein [Source:TAIR;Acc:AT4G29700]	nucleotide metabolism.phosphotransfer and pyrophosphatases.misc	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Direct	Other	NO	YES	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1	1	11	0	0.836363636363636	0.001074113856069	0	3
AT5G18490	893.55522894648	-1314.96362304688	#FF0033									AT5G18490	Plant protein of unknown function (DUF946) [Source:TAIR;Acc:AT5G18490]	not assigned.unknown	1C | -- | -- | -- | -- | -- | -- | -- | --	Direct	Other	NO	NO	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	12	0	0.772727272727273	0.001074113856069	0	3
AT5G47370	1048.69152832031	-262.340209960937	#9900FF	HAT2	Homeobox-leucine zipper protein HAT2 [Source:UniProtKB/Swiss-Prot;Acc:P46601]	RNA.regulation of transcription.HB,Homeobox transcription factor family	-- | -- | 3B | -- | -- | -- | -- | -- | --	Direct	Homeobox	NO	YES	HAT2	Homeobox-leucine zipper protein HAT2 [Source:UniProtKB/Swiss-Prot;Acc:P46601]	RNA.regulation of transcription.HB,Homeobox transcription factor family	-- | -- | 3B | -- | -- | -- | -- | -- | --	Direct	Homeobox	NO	YES	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	12	266	0.055954839597962	0.360185902401239	0.000791069081601	3
AT2G43060	939.8427734375	-1058.14685058594	#9900FF	IBH1	Transcription factor IBH1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SKX1]	RNA.regulation of transcription.unclassified	-- | 2B | -- | -- | -- | -- | -- | -- | --	Direct	bHLH	NO	NO	IBH1	Transcription factor IBH1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SKX1]	RNA.regulation of transcription.unclassified	-- | 2B | -- | -- | -- | -- | -- | -- | --	Direct	bHLH	NO	NO	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	0	1	1	18	3	0.628571428571429	0.001077586206897	3.44147079612805E-05	3
AT1G49430	-593.94388814201	-1891.65075683594	#3399FF									LACS2	Long chain acyl-CoA synthetase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9XIA9]	lipid metabolism.FA synthesis and FA elongation.long chain fatty acid CoA ligase	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	YES	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	11	0	0.781818181818182	0.001074113856069	0	3
AT2G39670	-1291.21118164063	-275.700614688667	#FF0033									AT2G39670	Radical SAM superfamily protein [Source:TAIR;Acc:AT2G39670]	protein.synthesis.ribosome biogenesis.Pre-rRNA processing and modifications.methylotransferases	-- | -- | -- | -- | -- | -- | 7C | -- | --	Direct	Other	NO	NO	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.3	0.001074113856069	0	3
AT3G11930	1663.36560058594	-1136.68481445313	#3399FF									AT3G11930	Adenine nucleotide alpha hydrolases-like superfamily protein [Source:TAIR;Acc:AT3G11930]	hormone metabolism.ethylene.induced-regulated-responsive-activated	-- | 2B | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0.001074113856069	0	3
AT4G01120	696.377319335938	-1249.58337402344	#9900FF	GBF2	G-box-binding factor 2 [Source:UniProtKB/Swiss-Prot;Acc:P42775]	RNA.regulation of transcription.bZIP transcription factor family	1C | -- | -- | -- | -- | -- | -- | -- | --	Direct	bZIP	YES	NO	GBF2	G-box-binding factor 2 [Source:UniProtKB/Swiss-Prot;Acc:P42775]	RNA.regulation of transcription.bZIP transcription factor family	1C | -- | -- | -- | -- | -- | -- | -- | --	Direct	bZIP	YES	NO	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	10	13	0.391304347826087	0.256977065487704	7.40192479112723E-05	3
AT3G02480	-1213.81494140625	491.337668900374	#FF0033									AT3G02480	Late embryogenesis abundant protein (LEA) family protein [Source:TAIR;Acc:AT3G02480]	hormone metabolism.abscisic acid.induced-regulated-responsive-activated	-- | -- | -- | -- | -- | 6C | -- | -- | --	Direct	Other	YES	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	10	0	0.577777777777778	0.001074113856069	0	3
AT3G14890	-1154.12369771232	-1102.67236328125	#FF0033									ZDP	Polynucleotide 3'-phosphatase ZDP [Source:UniProtKB/Swiss-Prot;Acc:Q84JE8]	DNA.repair	-- | -- | -- | -- | -- | -- | -- | 8C | --	Direct	Other	YES	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	12	0	0.696969696969697	0.001074113856069	0	3
AT5G05220	-1133.81481933594	491.337668900374	#FF0033									AT5G05220	unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). [Source:TAIR;Acc:AT5G05220]	not assigned.unknown	-- | -- | -- | -- | -- | 6C | -- | -- | --	Direct	Other	YES	NO	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	12	0	0.681818181818182	0.001074113856069	0	3
AT5G50360	-776.587951660156	415.969970703125	#FF0033									AT5G50360	unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G48510.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - /.../source: NCBI BLink). [Source:TAIR;Acc:AT5G50360]	not assigned.unknown	-- | -- | -- | -- | -- | 6B | -- | -- | --	Direct	Other	YES	NO	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	10	0	0.444444444444444	0.001074113856069	0	3
AT1G01120	-195.364511921306	-1406.279296875	#FF0033									KCS1	3-ketoacyl-CoA synthase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAM3]	lipid metabolism.FA synthesis and FA elongation.beta ketoacyl CoA synthase	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Direct	Other	NO	NO	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	0	1	1	15	0	0.752380952380952	0.001074113856069	0	3
AT1G01620	1021.17419433594	-1053.64135742188	#FF0033									PIP1-3	Aquaporin PIP1-3 [Source:UniProtKB/Swiss-Prot;Acc:Q08733]	transport.Major Intrinsic Proteins.PIP	-- | 2C | 3C | -- | -- | -- | -- | -- | --	Direct	Other	YES	NO	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	9	0	0.833333333333333	0.001074113856069	0	3
AT1G02470	-597.067687988281	815.141906738281	#3399FF									AT1G02470	Polyketide cyclase/dehydrase and lipid transport superfamily protein [Source:TAIR;Acc:AT1G02470]	not assigned.unknown	-- | -- | -- | -- | -- | 6B | -- | -- | --	Indirect	Other	NO	NO	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0	0	10	0	0.711111111111111	0.001074113856069	0	3
AT1G03457	-846.555725097656	-1771.15991210938	#3399FF									BRN2	RNA-binding protein BRN2 [Source:UniProtKB/Swiss-Prot;Acc:Q8GZ26]	RNA.RNA binding	-- | -- | -- | -- | -- | -- | -- | -- | 9B	Indirect	Other	NO	NO	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	6	0	0.733333333333333	0.001074113856069	0	3
AT1G04250	1733.00744628906	-123.06102799904	#3399FF									IAA17	Auxin-responsive protein IAA17 [Source:UniProtKB/Swiss-Prot;Acc:P93830]	RNA.regulation of transcription.Aux/IAA family	-- | -- | 3C | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	11	0	0.745454545454545	0.001074113856069	0	3
AT1G04310	457.786499023438	-1857.92980957031	#3399FF									ERS2	Ethylene response sensor 2 [Source:UniProtKB/Swiss-Prot;Acc:P93825]	hormone metabolism.ethylene.signal transduction	1B | -- | -- | -- | -- | -- | -- | -- | --	Indirect	Other	YES	NO	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	10	0	0.644444444444444	0.001074113856069	0	3
AT1G04770	-1742.94384765625	-817.277160644531	#3399FF									AT1G04770	Protein SULFUR DEFICIENCY-INDUCED 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8L730]	development.unspecified	-- | -- | -- | -- | -- | -- | -- | 8B | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	6	0	0.8	0.001074113856069	0	3
AT1G05190	-1583.96016459237	-150.262771606445	#3399FF									RPL6	50S ribosomal protein L6, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O23049]	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L6	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0.001074113856069	0	3
AT1G06000	-435.364908649822	-1446.279296875	#FF0033									UGT89C1	UDP-glycosyltransferase 89C1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LNE6]	secondary metabolism.flavonoids.flavonoid glycosylations.flavonol-3-O-glycoside-rhamnosyltransferase	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Direct	Other	YES	NO	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0.7	0.001074113856069	0	3
AT1G06040	1184.19864701759	-726.166198730469	#FF0033									BBX24	B-box zinc finger protein 24 [Source:UniProtKB/Swiss-Prot;Acc:Q96288]	RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family	-- | 2C | -- | 4C | -- | -- | -- | -- | --	Direct	Orphan	NO	NO	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	10	0	0.666666666666667	0.001074113856069	0	3
AT1G06080	1573.00720214844	-43.0610432578291	#3399FF									ADS1	Delta-9 acyl-lipid desaturase 1 [Source:UniProtKB/Swiss-Prot;Acc:O65797]	lipid metabolism.FA desaturation.desaturase	-- | -- | 3C | -- | -- | -- | -- | -- | --	Indirect	Other	NO	NO	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	10	0	0.511111111111111	0.001074113856069	0	3
AT1G06570	647.394462344917	-1911.44299316406	#3399FF									PDS1	phytoene desaturation 1 [Source:TAIR;Acc:AT1G06570]	secondary metabolism.isoprenoids.tocopherol biosynthesis.hydroxyphenylpyruvate dioxygenase	1C | 2C | -- | 4C | -- | -- | -- | -- | --	Indirect	Other	NO	NO	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	10	0	0.755555555555556	0.001074113856069	0	3
AT1G06640	-513.944010212322	-2011.65209960938	#3399FF									AT1G06640	1-aminocyclopropane-1-carboxylate oxidase homolog 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C5K7]	redox.ascorbate and glutathione	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	NO	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	9	0	0.638888888888889	0.001074113856069	0	3
AT1G06980	1891.97790527344	-319.738189697266	#3399FF									AT1G06980	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: sepal, male gametophyte, carpel; EXPRESSED DURING: 4 anthesis; BEST Arabidopsis thaliana protein match /.../nknown protein (TAIR:AT2G30230.1); Has 159 Blast hits to 159 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 159; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). [Source:TAIR;Acc:AT1G06980]	not assigned.unknown	-- | -- | 3B | -- | -- | -- | -- | -- | --	Indirect	Other	NO	NO	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	11	0	0.672727272727273	0.001074113856069	0	3
AT1G07430	-1053.81494140625	571.337913040999	#FF0033									AIP1/HAI2	Protein phosphatase 2C 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LNW3]	protein.postranslational modification	-- | -- | -- | -- | -- | 6C | -- | -- | --	Direct	Other	NO	NO	1	0	0	0	1	0	0	1	1	1	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	14	0	0.659340659340659	0.001074113856069	0	3
AT1G08510	1513.41349076759	-670.903442382813	#3399FF									FATB	Palmitoyl-acyl carrier protein thioesterase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SJE2]	lipid metabolism.FA synthesis and FA elongation.ACP thioesterase	-- | 2C | 3C | -- | -- | -- | -- | -- | --	Indirect	Other	NO	NO	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	11	0	0.618181818181818	0.001074113856069	0	3
AT1G08560	-1761.27388716209	-959.220397949219	#3399FF									KN	Syntaxin-related protein KNOLLE [Source:UniProtKB/Swiss-Prot;Acc:Q42374]	cell.vesicle transport	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0.001074113856069	0	4
AT1G09070	-1277.47985839844	811.608437056657	#3399FF									SRC2	soybean gene regulated by cold-2 [Source:TAIR;Acc:AT1G09070]	protein.targeting.secretory pathway.vacuole	-- | -- | -- | -- | -- | 6C | -- | -- | --	Indirect	Other	NO	NO	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	12	0	0.621212121212121	0.001074113856069	0	3
AT1G09250	1048.69152832031	-342.340148925781	#9900FF									BHLH149	Transcription factor bHLH149 [Source:UniProtKB/Swiss-Prot;Acc:O80482]	RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family	-- | -- | 3B | -- | -- | -- | -- | -- | --	Direct	bHLH	NO	NO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0.666666666666667	0.001074113856069	0	4
AT1G10140	173.347778320313	939.894287109375	#3399FF									AT1G10140	Uncharacterised conserved protein UCP031279 [Source:TAIR;Acc:AT1G10140]	not assigned.unknown	-- | -- | -- | -- | 5B | -- | -- | -- | --	Indirect	Other	NO	NO	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	9	0	0.583333333333333	0.001074113856069	0	3
AT1G10780	-1601.27376509178	-1319.22045898438	#3399FF									AT1G10780	F-box protein At1g10780 [Source:UniProtKB/Swiss-Prot;Acc:Q9SAC4]	protein.degradation.ubiquitin.E3.SCF.FBOX	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.001074113856069	0	4
AT1G11580	-846.555725097656	-1811.16003417969	#3399FF									PME18	Pectinesterase/pectinesterase inhibitor 18 [Source:UniProtKB/Swiss-Prot;Acc:Q1JPL7]	cell wall.pectin*esterases.PME	-- | -- | -- | -- | -- | -- | -- | -- | 9B	Indirect	Other	NO	YES	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0.666666666666667	0.001074113856069	0	3
AT1G12240	1503.36389160156	-1096.68481445313	#3399FF									BFRUCT4	Acid beta-fructofuranosidase 4, vacuolar [Source:UniProtKB/Swiss-Prot;Acc:Q39041]	major CHO metabolism.degradation.sucrose.invertases.vacuolar	-- | 2B | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	14	0	0.747252747252747	0.001074113856069	0	3
AT1G13270	-1823.95967631112	-310.2626953125	#3399FF									MAP1B	Methionine aminopeptidase 1B, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FV52]	protein.degradation.metalloprotease	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	6	0	0.8	0.001074113856069	0	3
AT1G14200	-1058.32458496094	725.428688521501	#006600									AT1G14200	RING/U-box superfamily protein [Source:TAIR;Acc:AT1G14200]	protein.degradation.ubiquitin.E3.RING	-- | -- | -- | -- | -- | 6C | -- | -- | --	Indirect	C3H	NO	YES	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0.001074113856069	0	4
AT1G14840	-1371.21118164063	-395.700370548042	#FF0033									MAP70.4	Microtubule-associated protein 70-4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LQU7]	cell.organisation	-- | -- | -- | -- | -- | -- | 7C | -- | --	Direct	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	6	0	0.666666666666667	0.001074113856069	0	3
AT1G14890	173.347778320313	979.89404296875	#3399FF									AT1G14890	Plant invertase/pectin methylesterase inhibitor superfamily protein [Source:TAIR;Acc:AT1G14890]	misc.invertase/pectin methylesterase inhibitor family protein	1C | -- | -- | -- | 5B | -- | -- | -- | --	Indirect	Other	NO	YES	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	1	12	0	0.727272727272727	0.001074113856069	0	3
AT1G16220	-1681.27388716209	-1319.22045898438	#3399FF									AT1G16220	Probable protein phosphatase 2C 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9SA22]	protein.postranslational modification	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	5	0	0.8	0.001074113856069	0	3
AT1G16530	-273.943430378338	-1771.650390625	#3399FF									LBD3	LOB domain-containing protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SA51]	RNA.regulation of transcription.AS2,Lateral Organ Boundaries Gene Family	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	YES	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	9	0	0.583333333333333	0.001074113856069	0	3
